BSSID,SSID,Building,Floor,Location_x,Location_y,Frequency,AccX,AccY,AccZ,ORIx,ORIy,ORIz,Level,GeoX,GeoY,GeoZ,Model,Time
44:6a:2e:09:c4:a1,eduroam,IBSS,4N-right,50,5,2462,-9.6373,-0.8143,1.6214,348.2322798855897,4.763087912995398,-80.44987491261543,-83,42.75,34.125,-0.75,EVA-AL10,1534322165286
44:6a:2e:09:f2:d1,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:bf:71,eduroam,IBSS,4N-right,50,5,5765,-9.6036,0.1319,1.9807999,1.2461442151284372,-0.7706558469420922,-78.34582830860383,-86,37.75,37.25,-8.625,EVA-AL10,1534321642678
44:6a:2e:07:0f:c1,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c4:70,XJTLU,IBSS,4N-right,50,5,5745,-9.631,-0.8422,1.6442,347.57078118711587,4.9266986912607065,-80.31189143100283,-72,42.75,34.4375,-0.4375,EVA-AL10,1534322165251
44:6a:2e:09:c4:71,eduroam,IBSS,4N-right,50,5,5745,-9.623199,-0.81409997,1.7033,348.2476469574486,4.76190543649534,-79.96264336817256,-70,42.875,33.9375,-1.1875,EVA-AL10,1534322165163
44:6a:2e:09:d6:a0,XJTLU,IBSS,4N-right,50,5,2412,-0.0839,0.33179998,9.8006,188.78091350876875,-1.9389410815351145,-0.49048004644514115,-86,4.3125,-27.3125,-28.8125,EVA-AL10,1534317731421
44:6a:2e:09:f5:c0,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c4:d0,XJTLU,IBSS,4N-right,50,5,5785,-9.6192,-0.82659996,1.7196,347.03635047418726,4.8352100148756785,-79.8644457384753,-68,43.75,34.0,-0.75,EVA-AL10,1534322164612
44:6a:2e:09:c4:40,XJTLU,IBSS,4N-right,50,5,2412,-9.6237,-0.5815,1.793,358.6750039189464,3.3994647643078593,-79.44617861408206,-80,37.3125,32.125,-6.25,EVA-AL10,1534321965528
44:6a:2e:09:c0:e1,eduroam,IBSS,4N-right,50,5,2437,-9.6581,-0.80539995,1.497,348.85106855740986,4.710934722927297,-81.18929753178267,-85,43.625,34.75,-0.5625,EVA-AL10,1534322165560
44:6a:2e:09:f5:c1,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c0:00,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:bf:10,XJTLU,IBSS,4N-right,50,5,5745,-9.281099,-0.6939,3.0902,356.9636940459842,4.057547300979652,-71.58450110580314,-86,39.0,32.875,-11.3125,EVA-AL10,1534321931801
44:6a:2e:09:f0:e0,XJTLU,IBSS,4N-right,50,5,2412,-9.658,-0.4333,1.6448,359.5033584825933,2.532402344695771,-80.33500479115415,-88,29.5,39.625,-4.6875,EVA-AL10,1534321571735
44:6a:2e:09:d6:81,eduroam,IBSS,4N-right,50,5,2462,0.3339,9.662,1.6441,349.7137223033561,-80.14962662689084,11.48005730600508,-91,-1.6875,-24.0625,-40.625,EVA-AL10,1534319060562
44:6a:2e:09:c1:b1,eduroam,IBSS,4N-right,50,5,5785,-9.6188,-0.82449996,1.7229999,347.73841878878375,4.822884084744744,-79.84440596345048,-85,42.5625,33.375,-1.0625,EVA-AL10,1534322164441
44:6a:2e:09:f8:01,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
02:28:f8:0e:47:c3,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c6:20,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:f8:b0,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:bf:61,eduroam,IBSS,4N-right,50,5,2437,-9.608,-0.6696,1.8456,359.89233026529575,3.9152565313217154,-79.12650527035795,-86,36.75,33.625,-7.0,EVA-AL10,1534321965002
00:06:f4:b8:11:31,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:d7:10,XJTLU,IBSS,4N-right,50,5,5825,-9.5933,-1.0708,1.7296,354.8379931809827,6.268722433915139,-79.77979237390215,-80,34.3125,38.6875,-3.0,EVA-AL10,1534322084326
00:06:f4:b8:12:d0,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c5:a1,eduroam,IBSS,4N-right,50,5,2462,-2.3553998,1.6482999,9.3757,32.02535682940994,-9.676287162248398,-14.102223277433627,-89,-7.625,22.0625,-42.4375,EVA-AL10,1534322085795
44:6a:2e:07:14:91,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:f4:40,XJTLU,IBSS,4N-right,50,5,2437,-9.6229,-0.1801,1.8806,0.2006838177805213,1.0523070750214718,-78.94207650238927,-90,35.6875,42.875,-7.125,EVA-AL10,1534321355047
44:6a:2e:09:c0:20,XJTLU,IBSS,4N-right,50,5,2412,-9.505799,-0.9435,2.218,354.97006854896324,5.520992170283047,-76.86608831548807,-90,32.0625,35.5625,-4.5625,EVA-AL10,1534322016227
44:6a:2e:09:c4:41,eduroam,IBSS,4N-right,50,5,2412,-3.2407,0.90529996,9.2112,21.842478805289925,-5.296864635310956,-19.38297891158711,-86,1.5625,26.8125,-41.0625,EVA-AL10,1534322087002
44:6a:2e:09:f5:d1,eduroam,IBSS,4N-right,50,5,5825,0.0756,9.7913,0.5417,9.548674469116818,-86.80272948229266,7.9449187312411444,-81,-8.0625,-31.125,-26.5625,EVA-AL10,1534318771596
44:6a:2e:09:f1:20,XJTLU,IBSS,4N-right,50,5,2412,0.067499995,0.20729999,9.8042,260.2281141518763,-1.21125262064025,0.3944639684965993,-87,31.0625,-6.125,-34.875,EVA-AL10,1534316186910
44:6a:2e:09:f1:00,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
00:06:f4:b8:1a:71,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
00:06:f4:b8:12:10,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c1:90,XJTLU,IBSS,4N-right,50,5,5805,-9.6182995,-0.8226,1.7267,347.4016725334555,4.811744046208453,-79.8225356977281,-63,42.5,33.9375,-0.75,EVA-AL10,1534322164406
44:6a:2e:07:42:c1,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
00:06:f4:b8:12:21,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:f5:41,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
a4:c6:4f:d5:b1:c0,XJTLU,IBSS,4N-right,50,5,2462,9.640699,-0.45029998,1.7386,13.187963183439692,2.631847551133629,79.77717641145004,-91,-29.8125,26.3125,0.5625,EVA-AL10,1534320734779
a4:c6:4f:d5:ef:a1,eduroam,IBSS,4N-right,50,5,2437,-9.6747,-0.6433,1.4679999,347.68506561985583,3.761243022613921,-81.371984601513,-77,38.875,36.375,1.5625,EVA-AL10,1534322139475
44:6a:2e:09:d2:c1,eduroam,IBSS,4N-right,50,5,2412,-0.0127,-0.0556,9.806399,299.3051153747583,0.3248499601043153,-0.074202154616707,-89,26.625,15.0625,-23.8125,EVA-AL10,1534315591894
44:6a:2e:09:c7:c1,eduroam,IBSS,4N-right,50,5,2437,-2.1831,1.7703999,9.3952,51.94773797786775,-10.400685072788903,-13.08130380313442,-87,-16.6875,13.6875,-43.625,EVA-AL10,1534322087876
44:6a:2e:09:d7:d1,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:d2:91,eduroam,IBSS,4N-right,50,5,5765,-9.521299,-0.63659996,2.2602,346.1635658501546,3.722008708474075,-76.64609475251113,-85,36.6875,35.8125,-0.25,EVA-AL10,1534322099726
44:6a:2e:09:f6:01,eduroam,IBSS,4N-right,50,5,2462,0.080699995,9.8018,0.2947,335.20925296400117,-88.21446811203177,15.314325723017015,-89,5.375,-27.6875,-34.4375,EVA-AL10,1534318910501
44:6a:2e:09:c6:90,XJTLU,IBSS,4N-right,50,5,5805,-9.6413,-0.4777,1.7279999,9.701641678221131,2.792110256045162,-79.83882569889857,-84,22.625,22.8125,-7.8125,EVA-AL10,1534321189760
00:06:f4:b8:1c:21,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
00:06:f4:b8:12:20,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
a4:c6:4f:d5:ef:b0,XJTLU,IBSS,4N-right,50,5,5805,-9.616,-0.8469,1.7277,348.2550218542049,4.954240148428314,-79.81438045185911,-77,43.625,34.75,-1.3125,EVA-AL10,1534322164218
44:6a:2e:09:c2:60,XJTLU,IBSS,4N-right,50,5,2437,-9.6614,-0.248,1.6629,11.932366093221663,1.4491128912688864,-80.23405459522137,-87,28.3125,26.125,-10.3125,EVA-AL10,1534321121814
44:6a:2e:09:d7:11,eduroam,IBSS,4N-right,50,5,5825,-9.5703,0.21079999,2.1295,2.5046177754823935,-1.2317064758834995,-77.45541069745512,-75,37.4375,36.4375,-10.0,EVA-AL10,1534321641098
44:6a:2e:00:fd:50,XJTLU,IBSS,4N-right,50,5,5765,9.566999,-0.22399999,2.1429,20.86112234798437,1.3088484466386219,77.37478031430312,-85,-31.3125,27.5,2.75,EVA-AL10,1534319606086
44:6a:2e:09:f8:b1,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:f2:b0,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:d7:60,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
a4:c6:4f:d5:fa:d0,XJTLU,IBSS,4N-right,50,5,5825,-9.6247,-0.82589996,1.6888,347.4170848553177,4.831113608920964,-80.0478909592035,-81,43.0625,34.5625,-0.5625,EVA-AL10,1534322163922
44:6a:2e:09:f2:01,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:bf:70,XJTLU,IBSS,4N-right,50,5,5765,-9.5199995,-0.21689999,2.3436,359.7295564986988,1.2673541936571482,-76.17012619000963,-86,38.0625,38.4375,-9.1875,EVA-AL10,1534321737820
4c:e6:76:64:df:00,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
ac:4e:91:61:21:80,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
b0:d5:9d:d1:7e:bd,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:f1:61,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
00:06:f4:b8:1b:11,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:f6:40,XJTLU,IBSS,4N-right,50,5,2412,-9.6216,0.1554,1.8894,2.1488101697279807,-0.9079749325753474,-78.89015340431882,-88,37.6875,36.3125,-8.8125,EVA-AL10,1534321644797
44:6a:2e:09:c3:60,XJTLU,IBSS,4N-right,50,5,2462,0.0663,0.3342,9.8007,257.81894250707273,-1.9529619657972697,0.3875898633446575,-90,29.8125,-7.75,-37.0625,EVA-AL10,1534316202977
a4:c6:4f:d5:a6:71,eduroam,IBSS,4N-right,50,5,5805,9.7722,-0.0972,0.8153,5.454952351858663,0.5679054700508189,85.23082974670594,-83,-30.125,40.875,1.375,EVA-AL10,1534319852940
00:06:f4:b8:46:11,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:07:38:51,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:f0:f0,XJTLU,IBSS,4N-right,50,5,5785,-9.252299,-0.79359996,3.1518,359.60037110114996,4.641758993900231,-71.18856869999586,-86,32.0625,34.6875,-10.6875,EVA-AL10,1534322014031
44:6a:2e:07:3b:90,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c0:d0,XJTLU,IBSS,4N-right,50,5,5765,-9.6268,-0.8082,1.6852,347.47925921355863,4.727355351465653,-80.07080624386889,-75,43.0625,34.5625,-0.5625,EVA-AL10,1534322164795
44:6a:2e:09:f4:80,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:f7:51,eduroam,IBSS,4N-right,50,5,5825,-9.4713,-0.1546,2.5376,348.42690697976286,0.9033018025225893,-75.00128274753452,-84,40.0,34.375,-3.5625,EVA-AL10,1534322137456
44:6a:2e:09:bf:30,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
00:06:f4:b8:16:b0,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:07:36:41,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
50:64:2b:dd:cc:85,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:d9:41,eduroam,IBSS,4N-right,50,5,2462,9.572599,-0.7565,1.9905,353.3477624441886,4.424310957049589,78.25346366045775,-89,-26.375,42.8125,-10.3125,EVA-AL10,1534319803373
44:6a:2e:07:43:80,XJTLU,IBSS,4N-right,50,5,2412,-9.6005,0.153,1.9941,2.2983691144364573,-0.8939498328058137,-78.26605852928725,-88,37.25,36.3125,-9.25,EVA-AL10,1534321644640
44:6a:2e:09:c7:d1,eduroam,IBSS,4N-right,50,5,5825,-9.6236,-0.8287,1.6937,346.18749968678,4.8475303954779125,-80.01848016463742,-77,43.375,34.3125,0.0,EVA-AL10,1534322164038
44:6a:2e:00:fd:41,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
00:06:f4:b8:11:21,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:ef:31,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
dc:fe:18:ac:ee:99,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:f5:f1,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c6:91,eduroam,IBSS,4N-right,50,5,5805,-9.509,-0.0412,2.3969998,15.174969373381245,0.24071603675364203,-75.85181205393036,-82,29.25,27.625,-15.0625,EVA-AL10,1534321085168
44:6a:2e:09:f1:b0,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:bd:c0,XJTLU,IBSS,4N-right,50,5,2412,-9.660999,-0.6939,1.5338,345.6834931977356,4.057562242018462,-80.97889355440043,-84,43.875,33.0,0.75,EVA-AL10,1534322165844
44:6a:2e:07:14:b0,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:07:43:11,eduroam,IBSS,4N-right,50,5,5745,-9.518499,-0.8217,2.212,346.4294044966143,4.806463456206387,-76.91726692293898,-84,35.125,36.6875,0.1875,EVA-AL10,1534322100055
44:6a:2e:09:c3:61,eduroam,IBSS,4N-right,50,5,2462,-0.1691,-0.0188,9.8050995,258.37655915091256,0.1098407143339782,-0.9880324336107131,-91,29.3125,-5.8125,-39.375,EVA-AL10,1534316212604
44:6a:2e:09:d8:61,eduroam,IBSS,4N-right,50,5,2437,-9.658,-0.80869997,1.4964,346.88821135505253,4.730241533276807,-81.192685305611,-88,43.0625,34.3125,0.5625,EVA-AL10,1534322165594
44:6a:2e:07:40:00,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:00:fa:a1,eduroam,IBSS,4N-right,50,5,2437,-9.4935,-0.0752,2.4572,8.389657107536417,0.43936435143979374,-75.48860991462575,-90,31.1875,28.5,-12.375,EVA-AL10,1534321064879
44:6a:2e:09:f8:61,eduroam,IBSS,4N-right,50,5,2412,-9.5091,-0.9048,2.2198,355.75528459830764,5.293896064342939,-76.8602075226127,-90,32.625,35.875,-5.125,EVA-AL10,1534322016332
44:6a:2e:09:c5:51,eduroam,IBSS,4N-right,50,5,5765,-9.6032,0.13239999,1.9826,0.863768400802291,-0.7735790611851519,-78.33505710028273,-84,37.75,37.25,-8.375,EVA-AL10,1534321642713
44:6a:2e:09:f2:e1,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c3:f1,eduroam,IBSS,4N-right,50,5,5765,-9.7634,-0.7208,0.57049996,346.8943277894543,4.215136840604772,-86.65586675475906,-75,41.0,35.0625,5.0625,EVA-AL10,1534322151999
44:6a:2e:09:f1:41,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c4:a0,XJTLU,IBSS,4N-right,50,5,2462,-2.8027,1.1142,9.3313,18.977253722057302,-6.523871834323781,-16.717890323866907,-87,0.625,27.25,-39.625,EVA-AL10,1534322086189
c4:f0:81:75:03:c9,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
a4:c6:4f:d5:b1:c1,eduroam,IBSS,4N-right,50,5,2462,9.3,-1.0433999,2.931,357.89289603256117,6.107700297345264,72.5071640400235,-88,-30.8125,42.0,-11.1875,EVA-AL10,1534319964509
a4:c6:4f:d5:ef:a0,XJTLU,IBSS,4N-right,50,5,2437,-9.6636,-0.71489996,1.5076,345.7328857107185,4.180570533875806,-81.1328733390492,-89,43.4375,32.9375,0.875,EVA-AL10,1534322165735
44:6a:2e:09:f1:80,XJTLU,IBSS,4N-right,50,5,2412,-9.5732,-0.31379998,2.1034,1.4839711885848696,1.833717108172602,-77.60801761408071,-85,41.4375,37.5,-10.0625,EVA-AL10,1534321788852
44:6a:2e:09:f4:b0,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:07:3b:80,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:d7:00,XJTLU,IBSS,4N-right,50,5,2462,-2.4703999,1.9253999,9.293,24.37496780801079,-11.322817813574924,-14.88689419230491,-86,-2.75,22.8125,-43.375,EVA-AL10,1534322086065
44:6a:2e:09:c4:90,XJTLU,IBSS,4N-right,50,5,5805,-9.6135,-0.8368,1.7465,347.98865899072644,4.8950057597382015,-79.70328059481967,-70,43.0625,35.3125,-1.0,EVA-AL10,1534322164324
44:6a:2e:09:f1:90,XJTLU,IBSS,4N-right,50,5,5785,-0.1375,0.6433,9.7845,167.15886687873885,-3.761232350443343,-0.8051153252435701,-84,-7.0,-34.75,-31.25,EVA-AL10,1534318441097
44:6a:2e:07:3b:b1,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:d9:01,eduroam,IBSS,4N-right,50,5,2412,9.5661,-0.8146,1.9988999,2.0999873372104947,4.764849674914438,78.19749026020949,-88,-32.8125,44.125,-5.3125,EVA-AL10,1534319941276
00:06:f4:b8:11:30,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:d7:01,eduroam,IBSS,4N-right,50,5,2462,-9.5897,-0.76949996,1.9010999,346.69592701576465,4.50050427856202,-78.78684679312238,-83,35.0625,36.8125,1.25,EVA-AL10,1534322100453
44:6a:2e:09:c1:80,XJTLU,IBSS,4N-right,50,5,2462,-9.7561,-0.70199996,0.703,348.2437460656589,4.105016688824418,-85.87853658569824,-75,41.4375,35.3125,3.75,EVA-AL10,1534322152492
44:6a:2e:01:11:50,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c3:e1,eduroam,IBSS,4N-right,50,5,2437,-9.6633,-0.7812,1.4761,347.30489131423735,4.56908108537624,-81.3150208238351,-82,43.9375,34.9375,0.4375,EVA-AL10,1534322165692
42:49:0f:a3:09:a2,HP-Setup>a2-M277 LaserJet,IBSS,4N-right,50,5,2437,-9.458799,-0.5862,2.5212,356.55575502138964,3.42696716133115,-75.07506928113817,-85,40.5625,31.625,-9.0,EVA-AL10,1534321934316
44:6a:2e:09:c5:d0,XJTLU,IBSS,4N-right,50,5,5785,-9.249599,-0.7237,3.1766,358.2931134215773,4.232112848900015,-71.04593385955847,-83,39.5,33.0,-12.625,EVA-AL10,1534321931187
44:6a:2e:09:c5:a0,XJTLU,IBSS,4N-right,50,5,2462,-2.4392,1.9433,9.2975,31.11455451868332,-11.429513052373338,-14.700269518518066,-90,-6.8125,21.625,-43.4375,EVA-AL10,1534322085832
44:6a:2e:07:36:40,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c5:b0,XJTLU,IBSS,4N-right,50,5,5825,-9.385099,-0.61219996,2.7775998,355.65142516867525,3.5791405743878606,-73.51343531987396,-84,39.8125,32.1875,-9.4375,EVA-AL10,1534321933610
00:06:f4:b8:49:91,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
56:e4:bd:bc:f9:64,VSspeed-BDBCF964,IBSS,4N-right,50,5,2457,0.1039,-0.153,9.8049,168.32870069864362,0.8939459374635528,0.6071259103689131,-91,-7.0,-32.5,-20.75,EVA-AL10,1534317916709
44:6a:2e:09:d7:c0,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:f4:01,eduroam,IBSS,4N-right,50,5,2437,-0.093499996,0.269,9.8025,175.39492754599365,-1.5718435999694935,-0.5464925068377117,-87,-2.6875,-37.1875,-26.125,EVA-AL10,1534318176149
44:6a:2e:09:bd:d1,eduroam,IBSS,4N-right,50,5,5785,-9.6166,-0.8318,1.7313,346.00820039087796,4.86572644631365,-79.7942245636184,-82,43.8125,34.9375,0.0,EVA-AL10,1534322164509
00:06:f4:b8:20:d0,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:bf:31,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:f1:a1,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:d6:b1,eduroam,IBSS,4N-right,50,5,5765,-9.311399,-0.6325,3.0110998,359.5166889307799,3.6980035817492425,-72.07994253762837,-87,32.1875,34.25,-10.125,EVA-AL10,1534322014376
28:f3:66:a7:c4:5e,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
00:06:f4:b8:2c:10,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
78:11:dc:39:d3:58,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:f6:00,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c2:80,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
00:06:f4:b8:2a:51,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
a4:c6:4f:d5:a6:70,XJTLU,IBSS,4N-right,50,5,5805,-9.5477,-0.5683,2.1649,349.4942025847528,3.322214257577957,-77.22444785067114,-83,23.6875,35.875,1.1875,EVA-AL10,1534321252687
a6:ca:a0:22:e4:e9,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:f7:e0,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:07:3b:91,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
d4:ee:07:4f:73:02,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c0:d1,eduroam,IBSS,4N-right,50,5,5765,-9.627299,-0.81149995,1.6811,348.118933750087,4.746673260872565,-80.0949919437199,-75,43.5,34.5625,-1.0,EVA-AL10,1534322164761
44:6a:2e:09:c2:81,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:07:40:80,XJTLU,IBSS,4N-right,50,5,2412,-9.6004,-0.76229995,1.8496,345.7222306156133,4.458281756660294,-79.09508640017589,-81,35.4375,36.125,1.8125,EVA-AL10,1534322101203
a4:c6:4f:d5:fa:c0,XJTLU,IBSS,4N-right,50,5,2462,-9.3069,-0.72429997,3.0044,356.6703293102825,4.2356321038698646,-72.10918257746519,-90,40.125,33.0625,-11.125,EVA-AL10,1534321932128
44:6a:2e:07:36:51,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:07:38:40,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c5:40,XJTLU,IBSS,4N-right,50,5,2412,9.4627,-0.4131,2.5407999,20.585857186696394,2.414286602718271,74.97019172643262,-91,-28.5,22.9375,0.8125,EVA-AL10,1534319634908
00:06:f4:b8:18:00,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:f2:70,none,IBSS,4N-right,50,5,none,none,none,none,none,none,none,-110,none,none,none,EVA-AL10,none
44:6a:2e:09:c4:c0,XJTLU,IBSS,4N-right,50,5,2412,-9.7441,-0.7704,0.7926,348.64923988253054,4.505765658657046,-85.34970918921,-82,40.875,35.625,3.1875,EVA-AL10,1534322153162
44:6a:2e:09:c5:b1,eduroam,IBSS,4N-right,50,5,5825,-9.4845,-0.3384,2.4696999,346.82897397815464,1.977516709306877,-75.40468055010464,-85,37.625,34.3125,-1.8125,EVA-AL10,1534322098484
44:6a:2e:09:f8:71,eduroam,IBSS,4N-right,50,5,5825,-9.6278,-0.8214,1.6731,347.64927201351037,4.804741821648721,-80.14170360745362,-83,43.625,34.75,-0.6875,EVA-AL10,1534322163861
44:6a:2e:07:40:81,eduroam,IBSS,4N-right,50,5,2412,-9.7439995,-0.7694,0.7942,348.3484255448785,4.4999275544639765,-85.34031767910123,-87,41.3125,35.0,3.1875,EVA-AL10,1534322153198
